unique_id,id,name,child_of_artifact,basis_name,component_basis,system,subfunction_type,function_id,subfunction_basis,sys_id,sys_name,sys_type,sys_type_name,mat_id,material_name,input_flow,input_flow_basis,child_of_flow_input,input_artifact,output_flow,output_flow_basis,child_of_flow_output,output_artifact,subfunction_tier,func_parent_heir_id,parent_teir,parent_subfunction,func_grandparent_heir_id,grandparent_teir,grand_parent_subfunction,manufac_process_type,manufac_type,fail_id,severity,failure,child_of_failure
2137,11350,body steam plug,11384,67,tube,305,53,28580,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11402,5,solid,1,11403,2,37,1,provision,,,,,,,,,
2138,11351,drip stopper spring,11384,135,spring,305,53,28582,position,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11390,5,solid,1,11403,,,,,,,,,,,,,
2139,11351,drip stopper spring,11384,135,spring,305,53,28581,position,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11379,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2140,11352,display circuit board gasket,11384,97,seal,305,53,28583,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11380,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2141,11353,long faucet tube,11384,67,tube,305,53,28586,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11374,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2142,11353,long faucet tube,11384,67,tube,305,53,28585,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11402,5,solid,1,11403,2,50,1,support,,,,,,,,,
2143,11353,long faucet tube,11384,67,tube,305,10,28584,transfer,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11398,14,solid-liquid,10,11374,2,50,1,support,,,,,,,,,
2144,11354,external,,178,external,305,,,,305,black 12 cup deluxe coffee,1,consumer,,,,,,,,,,,2,50,1,support,,,,,,,,,
2145,11355,water drain lid,11384,96,cover,305,13,28587,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11383,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2146,11355,water drain lid,11384,96,cover,305,8,28588,import,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11383,14,solid-liquid,10,11348,2,50,1,support,,,,5,injection molding,,,,
2147,11356,base screw 1,11384,163,screw,305,18,28590,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11385,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2148,11356,base screw 1,11384,163,screw,305,18,28589,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11373,5,solid,1,11403,,,,,,,,,,,,,
2149,11357,base screw 2,11384,163,screw,305,18,28592,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11385,5,solid,1,11403,,,,,,,,,,,,,
2150,11357,base screw 2,11384,163,screw,305,18,28591,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11373,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2151,11358,body-top housing screw 1,11384,163,screw,305,18,28594,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11381,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2152,11358,body-top housing screw 1,11384,163,screw,305,18,28593,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11402,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2153,11359,body-top housing screw 2,11384,163,screw,305,18,28596,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11381,5,solid,1,11403,,,,,,,,,,,,,
2154,11359,body-top housing screw 2,11384,163,screw,305,18,28595,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11402,5,solid,1,11403,2,22,1,control magnitude,,,,,,,,,
2155,11360,carafe lid,11384,96,cover,305,13,28598,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11378,5,solid,1,11403,1,,,,,,,5,injection molding,,,,
2156,11360,carafe lid,11384,96,cover,305,13,28597,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11382,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2157,11361,filter indicator,11384,95,cap,305,53,28599,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11392,5,solid,1,11403,,,,,,,,,,,,,
2158,11361,filter indicator,11384,95,cap,305,13,28600,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11379,5,solid,1,11403,2,37,1,provision,,,,,,,,,
2159,11362,main circuit board,11384,126,heating element,305,41,28601,supply,305,black 12 cup deluxe coffee,1,consumer,5,composite,34,electrical,29,11399,34,electrical,29,11393,2,50,1,support,,,,,,,,,
2160,11362,main circuit board,11384,126,heating element,305,23,28602,actuate,305,black 12 cup deluxe coffee,1,consumer,5,composite,34,electrical,29,11393,34,electrical,29,11364,2,50,1,support,,,,,,,,,
2161,11362,main circuit board,11384,126,heating element,305,18,28603,couple,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11373,5,solid,1,11403,,,,,,,,,,,,,
2162,11363,carafe belt,11384,58,belt,305,53,28604,position,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11391,5,solid,1,11403,,,,,,,,,,,,,
2163,11364,heating element,11384,126,heating element,305,27,28606,change,305,black 12 cup deluxe coffee,1,consumer,5,composite,14,solid-liquid,10,11396,14,solid-liquid,10,11398,2,7,1,channel,,,,,,,,,
2164,11364,heating element,11384,126,heating element,305,18,28605,couple,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11373,5,solid,1,11403,2,50,1,support,,,,,,,,,
2165,11364,heating element,11384,126,heating element,305,10,28607,transfer,305,black 12 cup deluxe coffee,1,consumer,5,composite,45,thermal,29,11403,45,thermal,29,11370,2,17,1,connect,,,,,,,,,
2166,11365,drip stopper gasket,11384,97,seal,305,53,28608,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11390,5,solid,1,11403,,,,,,,,,,,,,
2167,11366,drip stopper lever,11384,89,lever,305,13,28610,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11379,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2168,11366,drip stopper lever,11384,89,lever,305,10,28609,transfer,305,black 12 cup deluxe coffee,1,consumer,15,plastic,20,status,19,11378,20,status,19,11390,2,50,1,support,,,,5,injection molding,,,,
2169,11367,hot plate gasket,11384,97,seal,305,53,28612,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11370,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2170,11367,hot plate gasket,11384,97,seal,305,53,28611,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11342,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2171,11368,basket case,11384,50,housing,305,53,28614,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11379,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2172,11368,basket case,11384,50,housing,305,18,28613,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11381,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2173,11369,display,11384,143,visual indicator,305,52,28615,secure,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11381,5,solid,1,11403,2,1,1,branch,,,,,,,,,
2174,11369,display,11384,143,visual indicator,305,8,28616,import,305,black 12 cup deluxe coffee,1,consumer,5,composite,30,human energy,29,11354,30,human energy,29,11393,2,1,1,branch,,,,,,,,,
2175,11370,hot plate,11384,157,thermal plate,305,53,28617,position,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11364,5,solid,1,11403,2,7,1,channel,,,,9,stamping,,,,
2176,11371,carafe screw nut,11384,160,nut-bolt,305,18,28620,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11382,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2177,11371,carafe screw nut,11384,160,nut-bolt,305,18,28619,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11363,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2178,11371,carafe screw nut,11384,160,nut-bolt,305,18,28618,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11404,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2179,11372,shower head cap,11384,95,cap,305,52,28621,secure,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11377,5,solid,1,11403,2,7,1,channel,,,,,,,,,
2180,11372,shower head cap,11384,95,cap,305,10,28622,transfer,305,black 12 cup deluxe coffee,1,consumer,11,metal,14,solid-liquid,10,11377,14,solid-liquid,10,11392,2,17,1,connect,,,,,,,,,
2181,11373,bottom housing,11384,50,housing,305,18,28623,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11402,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2182,11374,faucet tube,11384,67,tube,305,18,28625,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11368,5,solid,1,11403,2,22,1,control magnitude,,,,,,,,,
2183,11374,faucet tube,11384,67,tube,305,13,28624,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11377,5,solid,1,11403,2,37,1,provision,,,,,,,,,
2184,11374,faucet tube,11384,67,tube,305,10,28626,transfer,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11353,14,solid-liquid,10,11377,2,50,1,support,,,,,,,,,
2185,11375,filter bottom,11384,95,cap,305,53,28627,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11392,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2186,11375,filter bottom,11384,95,cap,305,52,28628,secure,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11361,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2187,11376,heating element screw,11384,163,screw,305,18,28630,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11342,5,solid,1,11403,2,7,1,channel,,,,,,,,,
2188,11376,heating element screw,11384,163,screw,305,18,28629,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11389,5,solid,1,11403,2,37,1,provision,,,,,,,,,
2189,11377,shower head,11384,67,tube,305,13,28631,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11383,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2190,11377,shower head,11384,67,tube,305,10,28632,transfer,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11374,14,solid-liquid,10,11372,2,50,1,support,,,,5,injection molding,,,,
2191,11378,drip stopper actuator,11384,89,lever,305,43,28634,sense,305,black 12 cup deluxe coffee,1,consumer,15,plastic,20,status,19,11382,20,status,19,11403,2,7,1,channel,,,,5,injection molding,,,,
2192,11378,drip stopper actuator,11384,89,lever,305,13,28635,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11402,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2193,11378,drip stopper actuator,11384,89,lever,305,10,28633,transfer,305,black 12 cup deluxe coffee,1,consumer,15,plastic,20,status,19,11403,20,status,19,11366,2,7,1,channel,,,,5,injection molding,,,,
2194,11379,basket,11384,129,container,305,53,28636,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11383,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2195,11379,basket,11384,129,container,305,38,28637,store,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11403,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2196,11379,basket,11384,129,container,305,21,28638,mix,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11392,14,solid-liquid,10,11403,,,,,,,,5,injection molding,,,,
2197,11379,basket,11384,129,container,305,9,28640,export,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11403,5,solid,1,11383,2,17,1,connect,,,,5,injection molding,,,,
2198,11379,basket,11384,129,container,305,2,28639,separate,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11403,14,solid-liquid,10,11390,2,50,1,support,,,,5,injection molding,,,,
2199,11380,display circuit board cover,11384,96,cover,305,18,28641,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11369,5,solid,1,11403,,,,,,,,5,injection molding,,,,
2200,11381,top housing,11384,50,housing,305,18,28642,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11402,5,solid,1,11403,2,17,1,connect,,,,5,injection molding,,,,
2201,11382,carafe handle,11384,150,handle,305,53,28644,position,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11391,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2202,11382,carafe handle,11384,150,handle,305,18,28643,couple,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11363,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2203,11383,coffeemaker lid,11384,96,cover,305,13,28645,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11368,5,solid,1,11403,2,7,1,channel,,,,5,injection molding,,,,
2204,11383,coffeemaker lid,11384,96,cover,305,9,28647,export,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11379,5,solid,1,11354,2,22,1,control magnitude,,,,5,injection molding,,,,
2205,11383,coffeemaker lid,11384,96,cover,305,8,28646,import,305,black 12 cup deluxe coffee,1,consumer,15,plastic,14,solid-liquid,10,11354,14,solid-liquid,10,11355,2,50,1,support,,,,5,injection molding,,,,
2206,11384,coffee maker,11384,179,system,305,,,,305,black 12 cup deluxe coffee,1,consumer,,,,,,,,,,,2,1,1,branch,,,,,,,,,
2207,11385,coffeemaker base,11384,50,housing,305,,,,305,black 12 cup deluxe coffee,1,consumer,,,,,,,,,,,2,37,1,provision,,,,5,injection molding,,,,
2208,11386,base foot,11384,147,support,305,52,28648,secure,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11385,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2209,11387,main circuit board screw,11384,163,screw,305,18,28650,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11373,5,solid,1,11403,2,50,1,support,,,,,,,,,
2210,11387,main circuit board screw,11384,163,screw,305,18,28649,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11362,5,solid,1,11403,2,50,1,support,,,,,,,,,
2211,11388,housing-basket case screw,11384,163,screw,305,18,28651,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11368,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2212,11389,heating element bracket,11384,148,bracket,305,53,28653,position,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11364,5,solid,1,11403,2,50,1,support,,,,,,,,,
2213,11389,heating element bracket,11384,148,bracket,305,18,28652,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11342,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2214,11390,drip stopper,11384,97,seal,305,23,28655,actuate,305,black 12 cup deluxe coffee,1,consumer,15,plastic,17,solid-liquid-gas,10,11366,17,solid-liquid-gas,10,11360,2,17,1,connect,,,,5,injection molding,,,,
2215,11390,drip stopper,11384,97,seal,305,23,28654,actuate,305,black 12 cup deluxe coffee,1,consumer,15,plastic,20,status,19,11366,20,status,19,11403,2,37,1,provision,,,,5,injection molding,,,,
2216,11390,drip stopper,11384,97,seal,305,13,28656,guide,305,black 12 cup deluxe coffee,1,consumer,15,plastic,5,solid,1,11379,5,solid,1,11403,2,50,1,support,,,,5,injection molding,,,,
2217,11391,carafe glass,11384,129,container,305,53,28659,position,305,black 12 cup deluxe coffee,1,consumer,9,glass,5,solid,1,11342,5,solid,1,11403,2,50,1,support,,,,4,forming,,,,
2218,11391,carafe glass,11384,129,container,305,38,28658,store,305,black 12 cup deluxe coffee,1,consumer,9,glass,14,solid-liquid,10,11383,14,solid-liquid,10,11403,2,17,1,connect,,,,4,forming,,,,
2219,11391,carafe glass,11384,129,container,305,6,28657,distribute,305,black 12 cup deluxe coffee,1,consumer,9,glass,45,thermal,29,11370,45,thermal,29,11354,2,17,1,connect,,,,4,forming,,,,
2220,11392,filter,11384,45,material filter,305,31,28660,condition,305,black 12 cup deluxe coffee,1,consumer,5,composite,14,solid-liquid,10,11372,14,solid-liquid,10,11379,2,7,1,channel,,,,,,,,,
2221,11393,display circuit board,11384,145,circuit board,305,38,28663,store,305,black 12 cup deluxe coffee,1,consumer,5,composite,20,status,19,11403,20,status,19,11362,2,50,1,support,,,,,,,,,
2222,11393,display circuit board,11384,145,circuit board,305,35,28664,convert,305,black 12 cup deluxe coffee,1,consumer,5,composite,30,human energy,29,11369,20,status,19,11362,2,50,1,support,,,,,,,,,
2223,11393,display circuit board,11384,145,circuit board,305,35,28662,convert,305,black 12 cup deluxe coffee,1,consumer,5,composite,30,human energy,29,11369,20,status,19,11403,2,17,1,connect,,,,,,,,,
2224,11393,display circuit board,11384,145,circuit board,305,18,28661,couple,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11369,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2225,11394,bottom housing screw,11384,163,screw,305,18,28666,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11373,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2226,11394,bottom housing screw,11384,163,screw,305,18,28665,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11402,5,solid,1,11403,2,17,1,connect,,,,,,,,,
2227,11395,faucet tube screw,11384,163,screw,305,18,28668,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11368,5,solid,1,11403,2,7,1,channel,,,,,,,,,
2228,11395,faucet tube screw,11384,163,screw,305,18,28667,couple,305,black 12 cup deluxe coffee,1,consumer,11,metal,5,solid,1,11374,4,liquid,1,11403,2,7,1,channel,,,,,,,,,
2229,11396,water tube 1,11384,67,tube,305,53,28670,position,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11364,5,solid,1,11403,2,7,1,channel,,,,,,,,,
2230,11396,water tube 1,11384,67,tube,305,53,28669,position,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11402,5,solid,1,11403,2,7,1,channel,,,,,,,,,
2231,11396,water tube 1,11384,67,tube,305,38,28671,store,305,black 12 cup deluxe coffee,1,consumer,5,composite,14,solid-liquid,10,11402,14,solid-liquid,10,11364,2,7,1,channel,,,,,,,,,
2232,11397,cord clamp screw,11384,163,screw,305,18,28673,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11373,5,solid,1,11403,2,22,1,control magnitude,,,,,,,,,
2233,11397,cord clamp screw,11384,163,screw,305,18,28672,couple,305,black 12 cup deluxe coffee,1,consumer,17,steel,5,solid,1,11347,5,solid,1,11403,2,22,1,control magnitude,,,,,,,,,
2234,11398,water tube 2,11384,67,tube,305,53,28676,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11402,5,solid,1,11403,1,,,,,,,2,extrusion,,,,
2235,11398,water tube 2,11384,67,tube,305,53,28674,position,305,black 12 cup deluxe coffee,1,consumer,16,rubber,5,solid,1,11364,5,solid,1,11403,2,50,1,support,,,,2,extrusion,,,,
2236,11398,water tube 2,11384,67,tube,305,10,28675,transfer,305,black 12 cup deluxe coffee,1,consumer,16,rubber,14,solid-liquid,10,11364,14,solid-liquid,10,11353,2,37,1,provision,,,,2,extrusion,,,,
2237,11399,power cord,11384,51,electric cord,305,53,28677,position,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11373,5,solid,1,11403,2,50,1,support,,,,,,,,,
2238,11399,power cord,11384,51,electric cord,305,52,28678,secure,305,black 12 cup deluxe coffee,1,consumer,5,composite,5,solid,1,11362,5,solid,1,11403,,,,,,,,,,,,,
2239,11399,power cord,11384,51,electric cord,305,41,28680,supply,305,black 12 cup deluxe coffee,1,consumer,5,composite,34,electrical,29,11403,34,electrical,29,11362,2,17,1,connect,,,,,,,,,
2240,11399,power cord,11384,51,electric cord,305,8,28679,import,305,black 12 cup deluxe coffee,1,consumer,5,composite,34,electrical,29,11354,34,electrical,29,11403,2,17,1,connect,,,,,,,,,
